"","Country","assess_id_short","Year.x","CommName","Biomass","Catch","BvBmsy","FvFmsy","Dbase","SciName","IdLevel","SpeciesCat.x","Profits","MSY","Price","g","k","c","phi","itq","ivq","iq","turf"
"3386","Guinea","5207-FAO",2016,"Mullets nei",24960.615,3858.258,0.481,3.788,"FAO","Mugilidae","Neis",33,-3536934.894,2119.579,1530.914,0.041,46127.464,107178012.3,0.188,NA,NA,NA,NA
"3387","Guinea","5210-FAO",2016,"Porgies, seabreams nei",32614.099,3568.399,0.617,2.683,"FAO","Sparidae","Neis",33,-1050514.86,2157.352,2377.498,0.041,7217.032,169368747.7,0.188,NA,NA,NA,NA
"3388","Guinea","5211-FAO",1997,"Royal threadfin",2614.577,233,0.838,0.814,"FAO","Pentanemus quinquarius","Species",33,221022.401,341.411,1833.536,0.109,7798.82,4778921.832,0.188,NA,NA,NA,NA
"3389","Guinea","5213-FAO",2016,"Sea catfishes nei",12144.066,1585.137,0.486,3.133,"FAO","Ariidae","Neis",33,-2032086.916,1039.957,2604.929,0.042,15879.326,87153199.92,0.188,NA,NA,NA,NA
"3390","Guinea","5220-FAO",2010,"Shortfin mako",2262.031,33,1.255,13.815,"FAO","Isurus oxyrinchus","Species",38,7215.417,1.903,886.725,0.001,4504.557,5371800.065,0.188,NA,NA,NA,NA
"3391","Guinea","5228-FAO",2016,"West African croakers nei",16540.428,3486.582,0.765,1.933,"FAO","Pseudotolithus spp","Neis",33,784897.742,2356.279,1254.99,0.109,19848.594,27092720.4,0.188,NA,NA,NA,NA
"3392","Guinea-Bissau","5232-FAO",2016,"African sicklefish",1529.277,139.743,0.827,2.147,"FAO","Drepane africana","Species",33,46291.207,78.683,1530.914,0.043,4622.806,3760878.632,0.188,NA,NA,NA,NA
"3393","Guinea-Bissau","5235-FAO",2016,"Common octopus",1179.978,15.596,1.366,0.318,"FAO","Octopus vulgaris","Species",57,31724,35.838,2777.255,0.041,2159.058,3210565.892,0.188,NA,NA,NA,NA
"3394","Guinea-Bissau","5236-FAO",2016,"Croakers, drums nei",311.501,35.279,0.519,2.76,"FAO","Sciaenidae","Neis",33,-15287.057,24.606,1254.99,0.041,31988.715,1008390.878,0.188,NA,NA,NA,NA
"3395","Guinea-Bissau","5238-FAO",2016,"Deep-water rose shrimp",1033.127,1.62,0.554,0.039,"FAO","Parapenaeus longirostris","Species",45,6554.992,75.876,5555.65,0.041,4664.535,10828841.46,0.188,NA,NA,NA,NA
"3396","Australia","524-FAO",2016,"John dory",1159.399,82.534,1.427,1.028,"FAO","Zeus faber","Species",34,193753.668,56.282,3262.381,0.069,2031.676,2343424.227,0.188,NA,NA,NA,NA
"3397","Guinea-Bissau","5240-FAO",2016,"Flatfishes nei",1644.767,195.73,0.385,2.829,"FAO","Pleuronectiformes","Neis",31,-100413.14,179.535,2019.289,0.041,17868.177,8224700.45,0.188,NA,NA,NA,NA
"3398","Guinea-Bissau","5241-FAO",2016,"Giant African threadfin",145.384,22.221,0.548,1.453,"FAO","Polydactylus quadrifilis","Species",33,-1772.135,27.919,1530.914,0.105,663.436,411382.961,0.188,NA,NA,NA,NA
"3399","Guinea-Bissau","5243-FAO",2016,"Largehead hairtail",51.433,7.043,0.859,1.271,"FAO","Trichiurus lepturus","Species",34,1729.744,6.452,691.549,0.108,149.743,41647.108,0.188,NA,NA,NA,NA
"3400","Guinea-Bissau","5244-FAO",2016,"Lesser African threadfin",4310.644,676.891,1.183,1.492,"FAO","Galeoides decadactylus","Species",33,527145.145,383.643,1530.914,0.105,9112.856,5649998.279,0.188,NA,NA,NA,NA
"3401","Guinea-Bissau","5246-FAO",2016,"Marine crabs nei",193.61,14.719,0.819,1.777,"FAO","Brachyura","Neis",42,10570.259,10.118,2848.514,0.041,36803.342,933878.999,0.188,NA,NA,NA,NA
"3402","Guinea-Bissau","5249-FAO",2016,"Meagre",2331.157,118.051,0.52,3.737,"FAO","Argyrosomus regius","Species",33,-69971.842,60.776,1254.99,0.014,11212.448,10540394.26,0.188,NA,NA,NA,NA
"3403","Australia","525-FAO",2016,"John dory",5358.481,71.059,1.061,0.377,"FAO","Zeus faber","Species",34,167133.495,177.773,3262.381,0.035,12626.847,17843242.99,0.188,NA,NA,NA,NA
"3404","Guinea-Bissau","5250-FAO",2016,"Mullets nei",7419.921,1146.926,0.481,3.788,"FAO","Mugilidae","Neis",33,-1051407.519,630.077,1530.914,0.041,46127.464,31860289.04,0.188,NA,NA,NA,NA
"3405","Guinea-Bissau","5251-FAO",2016,"Natantian decapods nei",346.971,47.492,0.405,3.351,"FAO","Natantia","Neis",45,-26278.298,35.025,3732.593,0.041,40826.228,2719434.472,0.188,NA,NA,NA,NA
"3406","Guinea-Bissau","5253-FAO",2016,"Porgies, seabreams nei",787.572,86.17,0.617,2.683,"FAO","Sparidae","Neis",33,-25368.04,52.096,2377.498,0.041,7217.032,4089949.912,0.188,NA,NA,NA,NA
"3407","Guinea-Bissau","5255-FAO",2016,"Scalloped hammerhead",67.843,3.642,0.889,4,"FAO","Sphyrna lewini","Species",38,326.529,1.025,740.373,0.013,190.863,106155.746,0.188,NA,NA,NA,NA
"3408","Guinea-Bissau","5256-FAO",2016,"Sea catfishes nei",1026.868,134.035,0.486,3.133,"FAO","Ariidae","Neis",33,-171827.554,87.936,2604.929,0.042,15879.326,7369429.455,0.188,NA,NA,NA,NA
"3409","Guinea-Bissau","5259-FAO",2016,"Sompat grunt",3758.29,323.318,1.056,2.129,"FAO","Pomadasys jubelini","Species",33,192050.078,143.81,1530.914,0.04,8896.107,7350203.084,0.188,NA,NA,NA,NA
"3410","Guyana","5264-FAO",2016,"Atlantic seabob",225883.272,28473.73,0.921,3.108,"FAO","Xiphopenaeus kroyeri","Species",45,26881911.95,9944.385,2418.474,0.041,612924.14,619905076.1,0.188,NA,NA,NA,NA
"3411","Guyana","5265-FAO",2006,"Blacktip shark",1151.108,15,1.025,0.968,"FAO","Carcharhinus limbatus","Species",38,7774.373,15.12,886.725,0.013,2806.78,1559490.585,0.188,NA,NA,NA,NA
"3412","Guyana","5269-FAO",2016,"Penaeus shrimps nei",3416.81,478.764,0.402,3.444,"FAO","Penaeus spp","Neis",45,-706010.28,346.025,3336.556,0.041,44153.66,29702512.27,0.188,NA,NA,NA,NA
"3413","Australia","527-FAO",2009,"Kerguelen sandpaper skate",84.011,1,1.352,0.287,"FAO","Bathyraja irrasa","Species",38,428.682,2.58,548.726,0.042,155.351,38104.614,0.188,NA,NA,NA,NA
"3414","Guyana","5274-FAO",2016,"Whitebelly prawn",4219.721,506.111,0.453,2.871,"FAO","Nematopalaemon schmitti","Species",45,-322177.374,389.096,3018.868,0.042,23288.314,29143049.35,0.188,NA,NA,NA,NA
"3415","Haiti","5275-FAO",2016,"Caribbean spiny lobster",3630.608,267.722,0.436,1.788,"FAO","Panulirus argus","Species",43,356440.161,343.459,13883.656,0.041,20820.585,99630036.72,0.188,NA,NA,NA,NA
"3416","Haiti","5276-FAO",2016,"Marine crabs nei",3872.209,294.381,0.819,1.777,"FAO","Brachyura","Neis",42,211405.19,202.363,2848.514,0.041,36803.342,18677579.98,0.188,NA,NA,NA,NA
"3417","Haiti","5278-FAO",2016,"Natantian decapods nei",693.942,94.983,0.405,3.351,"FAO","Natantia","Neis",45,-52556.596,70.05,3732.593,0.041,40826.228,5438868.944,0.188,NA,NA,NA,NA
"3418","Honduras","5288-FAO",2016,"Caribbean spiny lobster",21270.542,1634.97,0.458,1.949,"FAO","Panulirus argus","Species",43,2673825.519,1829.948,13883.656,0.039,115991.327,562514257.3,0.188,NA,NA,NA,NA
"3419","Honduras","5300-FAO",2016,"Marine crabs nei",774.442,58.876,0.819,1.777,"FAO","Brachyura","Neis",42,42281.038,40.473,2848.514,0.041,36803.342,3735515.996,0.188,NA,NA,NA,NA
"3420","Australia","531-FAO",2016,"Latchet(=Sharpbeak gurnard)",3236.869,217.433,1.37,1.668,"FAO","Pterygotrigla polyommata","Species",34,105956.018,95.143,867.738,0.04,5905.6,2768497.306,0.188,NA,NA,NA,NA
"3421","Australia","532-FAO",2016,"Latchet(=Sharpbeak gurnard)",2094.458,83.921,0.962,1.052,"FAO","Pterygotrigla polyommata","Species",34,33220.765,82.9,867.738,0.038,5442.293,2594559.205,0.188,NA,NA,NA,NA
"3422","Honduras","5320-FAO",2016,"Penaeus shrimps nei",4451.196,623.703,0.402,3.444,"FAO","Penaeus spp","Neis",45,-919743.861,450.779,3336.556,0.041,44153.66,38694483.75,0.188,NA,NA,NA,NA
"3423","Honduras","5321-FAO",2016,"Penaeus shrimps nei",3003.055,420.789,0.402,3.444,"FAO","Penaeus spp","Neis",45,-620516.848,304.124,3336.556,0.041,44153.66,26105723.67,0.188,NA,NA,NA,NA
"3424","Honduras","5337-FAO",2016,"Tropical spiny lobsters nei",6.586,0.965,0.377,3.623,"FAO","Panulirus spp","Neis",43,-3915.388,0.707,13883.656,0.04,10350.151,210254.03,0.188,NA,NA,NA,NA
"3425","Iceland","5352-FAO",2016,"Amer. plaice(=Long rough dab)",15151.682,0.857,0.405,0.004,"FAO","Hippoglossoides platessoides","Species",31,1310.332,498.01,1759.697,0.013,93618.636,65591911.97,0.188,NA,NA,NA,NA
"3426","Iceland","5358-FAO",2016,"Atlantic halibut",6979.081,38.184,0.224,0.417,"FAO","Hippoglossus hippoglossus","Species",31,-49078.521,409.618,5963.358,0.013,77973.77,241341679.6,0.188,NA,NA,NA,NA
"3427","Iceland","5359-FAO",1956,"Atlantic herring",204772.321,101400,1.151,8.83,"FAO","Clupea harengus","Species",35,12761608.16,7485.453,215.183,0.042,444972.141,32828515.27,0.188,NA,NA,NA,NA
"3428","Australia","536-FAO",2016,"Mackerel icefish",7636.045,105.644,1.041,0.342,"FAO","Champsocephalus gunnari","Species",34,114508.539,296.804,1497.294,0.04,18331.306,11400744.46,0.188,NA,NA,NA,NA
"3429","Iceland","5364-FAO",2016,"Atlantic redfishes nei",334865.325,16302.883,0.997,0.87,"FAO","Sebastes spp","Neis",34,5018754.165,18778.512,610.297,0.056,46658.935,252555977.6,0.188,NA,NA,NA,NA
"3430","Iceland","5366-FAO",2000,"Atlantic salmon",899.3,2,0.403,0.168,"FAO","Salmo salar","Species",23,2045.569,29.607,2730.767,0.013,5583.695,9599538.821,0.188,NA,NA,NA,NA
"3431","Iceland","5372-FAO",2007,"Black scabbardfish",127.29,1,1.042,0.186,"FAO","Aphanopus carbo","Species",34,621.657,5.147,828.25,0.042,305.362,112550.478,0.188,NA,NA,NA,NA
"3432","Iceland","5377-FAO",2016,"Blue skate",1796.576,163.757,0.965,2.246,"FAO","Raja batis","Species",38,23976.85,75.508,458.16,0.041,4652.336,1148989.135,0.188,NA,NA,NA,NA
"3433","Iceland","5384-FAO",2016,"Common dab",19708.348,2.039,0.497,0.003,"FAO","Limanda limanda","Species",31,1505.687,1539.936,813.85,0.039,99046.553,23264711.04,0.188,NA,NA,NA,NA
"3434","Iceland","5389-FAO",2011,"European edible sea urchin",1677.728,144,1.294,2.056,"FAO","Echinus esculentus","Species",76,231290.51,54.141,2735.886,0.042,3242.627,3959068.019,0.188,NA,NA,NA,NA
"3435","Iceland","5392-FAO",1956,"European plaice",280.527,500,0.624,129.679,"FAO","Pleuronectes platessa","Species",31,-599272.658,6.177,2109.875,0.014,1123.609,780361.952,0.188,NA,NA,NA,NA
"3436","Iceland","5405-FAO",2003,"Iceland scallop",34432.555,789,0.277,0.572,"FAO","Chlamys islandica","Species",55,680858.248,4989.177,1719.547,0.04,311134.861,91562902.88,0.188,NA,NA,NA,NA
"3437","Iceland","5410-FAO",2016,"Lemon sole",16855.714,133.334,0.872,0.191,"FAO","Microstomus kitt","Species",31,339963.773,800.567,3147.691,0.041,48304.572,43049728.55,0.188,NA,NA,NA,NA
"3438","Iceland","5412-FAO",2007,"Lumpfish(=Lumpsucker)",215451.05,3319,1.227,0.713,"FAO","Cyclopterus lumpus","Species",34,13478390.51,3795.163,5944.985,0.022,439125.6,1419493158,0.188,NA,NA,NA,NA
"3439","Iceland","5416-FAO",1985,"Megrim",242.19,17,0.286,5.374,"FAO","Lepidorhombus whiffiagonis","Species",31,-47684.46,11.077,3934.545,0.013,2120.424,3621566.659,0.188,NA,NA,NA,NA
"3440","Iceland","5417-FAO",2016,"Northern prawn",236366.768,93.584,0.556,0.01,"FAO","Pandalus borealis","Species",45,164368.111,16033.415,2044.549,0.038,1062001.51,714449255.6,0.188,NA,NA,NA,NA
"3441","Iceland","5418-FAO",2006,"Northern prawn",18566.928,2184,0.46,2.833,"FAO","Pandalus borealis","Species",45,32590.171,1676.246,1869.238,0.042,100946.185,65428971.86,0.188,NA,NA,NA,NA
"3442","Iceland","5419-FAO",2016,"Norway lobster",22647.465,2.078,0.523,0.003,"FAO","Nephrops norvegicus","Species",43,12889.364,1576.568,6750.552,0.036,108348.547,201555353.5,0.188,NA,NA,NA,NA
"3443","Iceland","5422-FAO",2008,"Ocean quahog",435325.522,7629,1.785,0.241,"FAO","Arctica islandica","Species",56,6239749.175,17760.746,970.43,0.073,609606.29,223396440.2,0.188,NA,NA,NA,NA
"3444","Iceland","5425-FAO",2016,"Picked dogfish",2161.749,56.543,0.869,1.954,"FAO","Squalus acanthias","Species",38,9971.489,33.278,640.329,0.013,6215.832,2992465.416,0.188,NA,NA,NA,NA
"3445","Iceland","5427-FAO",2016,"Porbeagle",100.476,0.535,1.204,4,"FAO","Lamna nasus","Species",38,155.348,0.111,826.419,0.001,208.7,259096.507,0.188,NA,NA,NA,NA
"3446","Iceland","5429-FAO",2016,"Rabbit fish",164.58,3.266,0.881,0.477,"FAO","Chimaera monstrosa","Species",38,701.84,7.773,404.383,0.042,467.209,101091.048,0.188,NA,NA,NA,NA
"3447","Iceland","5439-FAO",2016,"Sea cucumbers nei",55012.203,3479.731,1.671,0.85,"FAO","Holothuroidea","Neis",76,5099193.089,2449.062,2075.024,0.075,9432.04,76563150.01,0.188,NA,NA,NA,NA
"3448","Iceland","5440-FAO",2016,"Shagreen ray",1102.799,57.048,1.692,0.858,"FAO","Raja fullonica","Species",38,18531.12,39.29,458.16,0.06,1629.966,357510.106,0.188,NA,NA,NA,NA
"3449","Iceland","5444-FAO",2016,"Starry ray",51465.028,4360.13,1.668,1.209,"FAO","Raja radiata","Species",38,1344314.45,2161.409,458.16,0.07,77134.591,16171302.98,0.188,NA,NA,NA,NA
"3450","Iceland","5450-FAO",2016,"Whelk",3317.366,388.599,0.81,2.809,"FAO","Buccinum undatum","Species",52,58126.682,170.874,1130.048,0.042,10243.729,6188911.102,0.188,NA,NA,NA,NA
"3451","Iceland","5453-FAO",2016,"Witch flounder",19154.35,8.446,0.583,0.032,"FAO","Glyptocephalus cynoglossus","Species",31,18623.667,452.498,2645.268,0.014,82156.827,85631672.5,0.188,NA,NA,NA,NA
"3452","India","5458-FAO",2016,"Anchovies, etc. nei",466215.983,50143.059,0.562,1.65,"FAO","Engraulidae","Neis",35,-2831699.744,54046.782,869.746,0.065,471095.617,843729216.2,0.188,NA,NA,NA,NA
"3453","India","5459-FAO",2016,"Anchovies, etc. nei",673086.496,72392.661,0.562,1.65,"FAO","Engraulidae","Neis",35,-4088188.58,78028.554,869.746,0.065,471095.617,1218110837,0.188,NA,NA,NA,NA
"3454","India","5468-FAO",2016,"Bombay-duck",174753.905,20413.488,0.973,1.071,"FAO","Harpadon nehereus","Species",33,14366391.04,19586.426,1530.914,0.109,448802.811,275271587,0.188,NA,NA,NA,NA
"3455","India","5469-FAO",2016,"Bombay-duck",1913083.821,306572.964,1.3,1.455,"FAO","Harpadon nehereus","Species",33,261098392.6,162041.191,1530.914,0.11,3679551.311,2250719631,0.188,NA,NA,NA,NA
"3456","India","5474-FAO",2016,"Cephalopods nei",562793.179,34560.295,1.473,1.085,"FAO","Cephalopoda","Neis",57,31289572.1,21637.174,1411.427,0.057,149706.502,651489108.5,0.188,NA,NA,NA,NA
"3457","India","5475-FAO",2016,"Cephalopods nei",3225304.027,198061.139,1.473,1.085,"FAO","Cephalopoda","Neis",57,179316997.3,124000.195,1411.427,0.057,149706.502,3733610365,0.188,NA,NA,NA,NA
"3458","India","5478-FAO",2016,"Croakers, drums nei",584968.655,66250.249,0.519,2.76,"FAO","Sciaenidae","Neis",33,-28707564.99,46207.528,1254.99,0.041,31988.715,1893657230,0.188,NA,NA,NA,NA
"3459","India","5479-FAO",2016,"Croakers, drums nei",2296254.026,260060.772,0.519,2.76,"FAO","Sciaenidae","Neis",33,-112689562.4,181384.457,1254.99,0.041,31988.715,7433420583,0.188,NA,NA,NA,NA
"3460","India","5482-FAO",2016,"Flatfishes nei",55422.288,6595.341,0.385,2.829,"FAO","Pleuronectiformes","Neis",31,-3383534.467,6049.633,2019.289,0.041,17868.177,277140596.9,0.188,NA,NA,NA,NA
"3461","India","5483-FAO",2016,"Flatfishes nei",276511.69,32905.332,0.385,2.829,"FAO","Pleuronectiformes","Neis",31,-16881057.6,30182.7,2019.289,0.041,17868.177,1382703923,0.188,NA,NA,NA,NA
"3462","India","5488-FAO",2016,"Giant tiger prawn",568355.455,74157.397,0.701,3.337,"FAO","Penaeus monodon","Species",45,44973499.7,31692.672,3336.556,0.039,2026241.388,2858496648,0.188,NA,NA,NA,NA
"3463","India","5489-FAO",2016,"Giant tiger prawn",917378.076,97629.758,0.574,2.619,"FAO","Penaeus monodon","Species",45,23088210.56,64901.439,3336.556,0.041,3993494.794,5569414864,0.188,NA,NA,NA,NA
"3464","India","5492-FAO",2016,"Hairtails, scabbardfishes nei",408220.027,53919.475,1.085,1.221,"FAO","Trichiuridae","Neis",34,18485865.58,40683.611,691.549,0.108,44866.638,260896830.1,0.188,NA,NA,NA,NA
"3465","India","5493-FAO",2016,"Hairtails, scabbardfishes nei",1273427.202,168199.798,1.085,1.221,"FAO","Trichiuridae","Neis",34,57665970.62,126911.012,691.549,0.108,44866.638,813857965,0.188,NA,NA,NA,NA
"3466","India","5496-FAO",2016,"Hilsa shad",1369742.712,32230.339,2.105,0.211,"FAO","Tenualosa ilisha","Species",24,22850597.18,72572.934,809.466,0.112,1626818.179,423901738.4,0.188,NA,NA,NA,NA
"3467","India","5497-FAO",2016,"Hilsa shad",61173.191,7050.043,1.306,1.053,"FAO","Tenualosa ilisha","Species",24,2765670.335,5125.871,654.685,0.109,117115.376,30691963.57,0.188,NA,NA,NA,NA
"3468","Albania","55-FAO",2011,"Salema",21.15,2,0.755,2.222,"FAO","Sarpa salpa","Species",33,1570.196,1.192,2847.467,0.043,70.047,88501.007,0.188,NA,NA,NA,NA
"3469","India","5500-FAO",2016,"Indian oil sardine",1360316.249,129834.577,1.451,1.767,"FAO","Sardinella longiceps","Species",35,18394286.48,50645.142,244.852,0.054,2344355.192,283985927.9,0.188,NA,NA,NA,NA
"3470","India","5501-FAO",2016,"Indian oil sardine",7991889.943,677290.8,1.813,1.171,"FAO","Sardinella longiceps","Species",35,116407602.8,319215.618,244.852,0.072,11023362.52,1222955911,0.188,NA,NA,NA,NA
"3471","India","5512-FAO",2016,"Lizardfishes nei",46804.287,9989.752,0.79,2.035,"FAO","Synodontidae","Neis",33,2945770.403,6216.324,1530.914,0.105,75784.543,91921115.97,0.188,NA,NA,NA,NA
"3472","India","5513-FAO",2016,"Lizardfishes nei",86693.264,18221.182,0.79,2.003,"FAO","Synodontidae","Neis",33,12075739.25,11514.188,1892.855,0.105,75784.543,170260932,0.188,NA,NA,NA,NA
"3473","India","5516-FAO",2016,"Marine crabs nei",603812.872,45904.319,0.819,1.777,"FAO","Brachyura","Neis",42,32965468.29,31555.413,2848.514,0.041,36803.342,2912488434,0.188,NA,NA,NA,NA
"3474","India","5517-FAO",2016,"Marine crabs nei",147318.182,11199.73,0.819,1.777,"FAO","Brachyura","Neis",42,8042910.451,7698.885,2848.514,0.041,36803.342,710588530.3,0.188,NA,NA,NA,NA
"3475","New Zealand","552-SOFIA",2016,"Barracudas NEI",2926.153,0.018,1.165,0,"SOFIA","Sphyraena spp","Species",37,14.787,103.402,829.604,0.041,6281.433,1380489.818,0.188,NA,NA,NA,NA
"3476","India","5526-FAO",2016,"Mullets nei",162887.06,25178.08,0.481,3.788,"FAO","Mugilidae","Neis",33,-23081198.8,13831.873,1530.914,0.041,46127.464,699418305.3,0.188,NA,NA,NA,NA
"3477","India","5527-FAO",2016,"Mullets nei",54546.315,8431.434,0.481,3.788,"FAO","Mugilidae","Neis",33,-7729247.142,4631.907,1530.914,0.041,46127.464,234215604.9,0.188,NA,NA,NA,NA
"3478","India","5530-FAO",2016,"Natantian decapods nei",313488.236,42908.6,0.405,3.351,"FAO","Natantia","Neis",45,-23742442.37,31645.052,3732.593,0.041,40826.228,2457009045,0.188,NA,NA,NA,NA
"3479","India","5531-FAO",2016,"Natantian decapods nei",837109.007,114579.023,0.405,3.351,"FAO","Natantia","Neis",45,-63399547.65,84501.921,3732.593,0.041,40826.228,6560961996,0.188,NA,NA,NA,NA
"3480","India","5532-FAO",2016,"Percoids nei",494400.698,61312.108,0.519,2.966,"FAO","Percoidei","Neis",33,-35371000.29,39857.414,1530.914,0.042,12530.549,1965362582,0.188,NA,NA,NA,NA
"3481","India","5533-FAO",2016,"Percoids nei",439637.704,54520.785,0.519,2.966,"FAO","Percoidei","Neis",33,-31453081.31,35442.551,1530.914,0.042,12530.549,1747666410,0.188,NA,NA,NA,NA
"3482","India","5534-FAO",2016,"Pike-congers nei",225322.946,11256.915,1.07,1.193,"FAO","Muraenesox spp","Neis",34,5584631.241,8814.944,1007.417,0.042,161574.658,282885805.6,0.188,NA,NA,NA,NA
"3483","India","5535-FAO",2016,"Pike-congers nei",365812.893,18275.655,1.07,1.193,"FAO","Muraenesox spp","Neis",34,9066675.858,14311.103,1007.417,0.042,161574.658,459266475.1,0.188,NA,NA,NA,NA
"3484","India","5541-FAO",2016,"Sea catfishes nei",111155.766,14508.909,0.486,3.133,"FAO","Ariidae","Neis",33,-18599880.55,9518.82,2604.929,0.042,15879.326,797721345.2,0.188,NA,NA,NA,NA
"3485","India","5542-FAO",2016,"Sea catfishes nei",121727.102,15888.762,0.486,3.133,"FAO","Ariidae","Neis",33,-20368800,10424.096,2604.929,0.042,15879.326,873587682.1,0.188,NA,NA,NA,NA
"3486","Australia","555-FAO",2016,"Metanephrops lobsters nei",171.6,33.113,0.843,2.468,"FAO","Metanephrops spp","Neis",43,131503.933,15.92,8191.321,0.096,4371.626,914573.496,0.188,NA,NA,NA,NA
"3487","India","5555-FAO",2016,"Threadfins, tasselfishes nei",54256.786,12578.451,0.71,2.161,"FAO","Polynemidae","Neis",33,1655166.944,8193.921,1530.914,0.107,11973.164,117681901.4,0.188,NA,NA,NA,NA
"3488","India","5556-FAO",2016,"Threadfins, tasselfishes nei",327791.692,75992.552,0.71,2.161,"FAO","Polynemidae","Neis",33,9999670.367,49503.473,1530.914,0.107,11973.164,710973733.6,0.188,NA,NA,NA,NA
"3489","India","5563-FAO",2016,"Wolf-herrings nei",302786.16,20847.539,0.628,1.723,"FAO","Chirocentrus spp","Neis",35,1644100.519,19264.151,360.355,0.04,121556.751,190247461.4,0.188,NA,NA,NA,NA
"3490","India","5564-FAO",2016,"Wolf-herrings nei",126978.978,8754.378,0.628,1.725,"FAO","Chirocentrus spp","Neis",35,87178.814,8078.778,291.45,0.04,121556.751,79783792.57,0.188,NA,NA,NA,NA
"3491","Indonesia","5567-FAO",1974,"Akiami paste shrimp",13735.167,1655,0.611,2.95,"FAO","Acetes japonicus","Species",45,1170973.99,918.194,2896.543,0.041,56204.479,56727252.05,0.188,NA,NA,NA,NA
"3492","Australia","557-FAO",2016,"Mirror dory",6875.513,468.537,1.396,0.954,"FAO","Zenopsis nebulosus","Species",34,1100173.297,351.687,3262.381,0.071,12312.475,14071879.72,0.188,NA,NA,NA,NA
"3493","Indonesia","5571-FAO",2016,"Bali sardinella",315644.585,27453.242,0.975,0.791,"FAO","Sardinella lemuru","Species",35,3410483.913,35622.834,244.852,0.11,809525.776,79215299.74,0.188,NA,NA,NA,NA
"3494","Indonesia","5572-FAO",2004,"Bali sardinella",391177.585,44932,1.153,0.777,"FAO","Sardinella lemuru","Species",35,9756399.128,37612.623,293.252,0.111,848405.263,82834641.63,0.188,NA,NA,NA,NA
"3495","Indonesia","5573-FAO",2016,"Banana prawn",189175.073,31439.01,0.797,3.967,"FAO","Penaeus merguiensis","Species",45,25377128.73,9939.117,3336.556,0.042,593211.48,819775383.2,0.188,NA,NA,NA,NA
"3496","Indonesia","5574-FAO",2016,"Banana prawn",600240.419,63380.058,0.859,2.472,"FAO","Penaeus merguiensis","Species",45,82335601.12,29856.553,3336.556,0.043,1747416.211,2400657358,0.188,NA,NA,NA,NA
"3497","Indonesia","5575-FAO",2016,"Barramundi(=Giant seaperch)",272011.129,18197.699,1.236,1.644,"FAO","Lates calcarifer","Species",25,6206935.552,8956.456,661.064,0.041,550275.038,195921089.9,0.188,NA,NA,NA,NA
